originZip,originCity,originState,originCountry,destZip,destCity,destState,destCountry,scac,carrierName,lane,miles,originLat,originLng,destLat,destLng,equipmentTypeDesc,equipmentTypeCode,shipmentDate,lineHaul,accessorials,tax,fuel,shipper,consignee,direction
37210,Nashville,TN,US,85034,Phoenix,AZ,US,JBHT,J.B. Hunt Freight,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2026-06-03,3552.77,0,209.61,639.5,Globex Industries,Cyberdyne Stores,outbound
85034,Phoenix,AZ,US,75201,Dallas,TX,US,SCNN,Schneider National,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2025-07-27,1594.12,0,94.05,286.94,Hooli Materials,Massive Dynamic,inbound
80216,Denver,CO,US,37210,Nashville,TN,US,CRST,CRST Carriers,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2026-04-27,2908.78,285.52,185.89,523.58,Globex Industries,Tyrell Depot,inbound
80216,Denver,CO,US,60601,Chicago,IL,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-02-03,2506.67,361.57,165.97,451.2,Globex Industries,Cyberdyne Stores,outbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-11-08,2616.63,0,154.38,470.99,Wayne Distribution,Wonka Markets,outbound
80216,Denver,CO,US,33101,Miami,FL,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2026-05-05,5248.06,320.99,325.69,944.65,Globex Industries,Vandelay Imports,outbound
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2025-08-22,3736.94,95.98,225.28,672.65,Hooli Materials,Wonka Markets,outbound
37210,Nashville,TN,US,60601,Chicago,IL,US,WERN,Werner Enterprises,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2025-11-23,949.63,366.12,74.33,170.93,Initech Supply,Cyberdyne Stores,outbound
80216,Denver,CO,US,43215,Columbus,OH,US,SCNN,Schneider National,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2025-08-04,2102.43,0,124.04,378.44,Acme Manufacturing,Cyberdyne Stores,third party
90021,Los Angeles,CA,US,80216,Denver,CO,US,WERN,Werner Enterprises,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-10-26,1900.14,0,112.11,342.02,Initech Supply,Cyberdyne Stores,third party
07102,Newark,NJ,US,75201,Dallas,TX,US,CRST,CRST Carriers,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2025-12-31,4702.87,98.88,282.41,846.52,Initech Supply,Massive Dynamic,intercompany
75201,Dallas,TX,US,64120,Kansas City,MO,US,WERN,Werner Enterprises,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-03-09,1029.63,441.3,82.81,185.33,Initech Supply,Gekko Wholesale,intercompany
80216,Denver,CO,US,60601,Chicago,IL,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2025-07-01,2334.55,494.42,162.46,420.22,Hooli Materials,Cyberdyne Stores,intercompany
07102,Newark,NJ,US,75201,Dallas,TX,US,PAMT,PAM Transport,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2026-04-12,4043.83,0,238.59,727.89,Soylent Goods,Pied Piper Warehousing,third party
98108,Seattle,WA,US,07102,Newark,NJ,US,USXP,US Xpress,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-02-07,7850.15,213.72,473.85,1413.03,Hooli Materials,Pied Piper Warehousing,intercompany
64120,Kansas City,MO,US,75201,Dallas,TX,US,PAMT,PAM Transport,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2025-12-22,1287.84,0,75.98,231.81,Stark Components,Pied Piper Warehousing,intercompany
90021,Los Angeles,CA,US,80216,Denver,CO,US,KNXX,Knight Transportation,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2026-02-02,2318.45,371.69,155.37,417.32,Stark Components,Pied Piper Warehousing,third party
80216,Denver,CO,US,43215,Columbus,OH,US,KNXX,Knight Transportation,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2026-03-05,2218.24,0,130.88,399.28,Umbrella Foods,Massive Dynamic,intercompany
43215,Columbus,OH,US,33101,Miami,FL,US,WERN,Werner Enterprises,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2026-03-01,1878.78,244.18,123.06,338.18,Stark Components,Tyrell Depot,intercompany
80216,Denver,CO,US,33101,Miami,FL,US,PAMT,PAM Transport,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2025-10-18,3176.17,185.7,196.68,571.71,Globex Industries,Pied Piper Warehousing,intercompany
98108,Seattle,WA,US,07102,Newark,NJ,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2025-10-29,8023.67,0,473.4,1444.26,Initech Supply,Northwind Retail,outbound
85034,Phoenix,AZ,US,75201,Dallas,TX,US,SCNN,Schneider National,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2026-02-27,1517.12,296.61,104.34,273.08,Acme Manufacturing,Massive Dynamic,third party
80216,Denver,CO,US,33101,Miami,FL,US,PAMT,PAM Transport,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2025-07-18,6152.37,385.63,382.27,1107.43,Acme Manufacturing,Cyberdyne Stores,outbound
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,SCNN,Schneider National,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2026-01-20,3327.42,125.75,202.61,598.94,Hooli Materials,Wonka Markets,outbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2026-04-16,4690.75,0,276.75,844.34,Umbrella Foods,Wonka Markets,third party
98108,Seattle,WA,US,85034,Phoenix,AZ,US,PAMT,PAM Transport,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-11-23,2826.97,0,166.79,508.85,Initech Supply,Gekko Wholesale,third party
80216,Denver,CO,US,60601,Chicago,IL,US,USXP,US Xpress,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-05-30,2358.82,284.61,153.4,424.59,Globex Industries,Northwind Retail,third party
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,KNXX,Knight Transportation,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2026-05-04,2719.26,0,160.44,489.47,Globex Industries,Gekko Wholesale,intercompany
75201,Dallas,TX,US,64120,Kansas City,MO,US,PAMT,PAM Transport,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-04-17,808.41,204.32,57.91,145.51,Hooli Materials,Cyberdyne Stores,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,SWFT,Swift Logistics,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-10-25,1655.21,0,97.66,297.94,Hooli Materials,Northwind Retail,third party
80216,Denver,CO,US,43215,Columbus,OH,US,CRST,CRST Carriers,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2026-03-12,1978.71,402.02,136.85,356.17,Stark Components,Vandelay Imports,outbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,USXP,US Xpress,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2025-11-14,4592.21,64.45,274.16,826.6,Hooli Materials,Cyberdyne Stores,intercompany
98108,Seattle,WA,US,90021,Los Angeles,CA,US,WERN,Werner Enterprises,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2026-03-24,2289.21,126.41,141.38,412.06,Acme Manufacturing,Cyberdyne Stores,outbound
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,SWFT,Swift Logistics,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-07-12,5620.17,0,331.59,1011.63,Acme Manufacturing,Vandelay Imports,third party
37210,Nashville,TN,US,85034,Phoenix,AZ,US,JBHT,J.B. Hunt Freight,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2026-02-21,3682.06,296.3,232.06,662.77,Stark Components,Vandelay Imports,outbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,SCNN,Schneider National,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2025-10-18,4429.58,110.3,266.86,797.32,Wayne Distribution,Vandelay Imports,intercompany
90021,Los Angeles,CA,US,80216,Denver,CO,US,SWFT,Swift Logistics,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2026-03-29,1387.37,335.03,98.61,249.73,Soylent Goods,Northwind Retail,intercompany
37210,Nashville,TN,US,85034,Phoenix,AZ,US,KNXX,Knight Transportation,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2025-08-07,3360.06,482.52,222.37,604.81,Globex Industries,Tyrell Depot,outbound
80216,Denver,CO,US,37210,Nashville,TN,US,KNXX,Knight Transportation,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2026-06-03,1531.08,414.15,111.04,275.59,Stark Components,Northwind Retail,inbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2026-06-01,4424.82,0,261.06,796.47,Globex Industries,Pied Piper Warehousing,intercompany
90021,Los Angeles,CA,US,80216,Denver,CO,US,PAMT,PAM Transport,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2026-01-17,2313.89,0,136.52,416.5,Hooli Materials,Vandelay Imports,intercompany
75201,Dallas,TX,US,60601,Chicago,IL,US,JBHT,J.B. Hunt Freight,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2025-12-22,1454.66,0,85.82,261.84,Globex Industries,Massive Dynamic,intercompany
07102,Newark,NJ,US,90021,Los Angeles,CA,US,SWFT,Swift Logistics,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2026-02-07,4462.75,355.72,281.09,803.3,Stark Components,Gekko Wholesale,intercompany
80216,Denver,CO,US,33101,Miami,FL,US,WERN,Werner Enterprises,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2026-06-11,3485.72,72.58,209.29,627.43,Stark Components,Pied Piper Warehousing,outbound
80216,Denver,CO,US,30303,Atlanta,GA,US,SCNN,Schneider National,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2026-02-10,4884.2,408.86,308.61,879.16,Umbrella Foods,Tyrell Depot,inbound
85034,Phoenix,AZ,US,75201,Dallas,TX,US,KNXX,Knight Transportation,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2025-10-06,1367,353.52,98.33,246.06,Initech Supply,Vandelay Imports,intercompany
90021,Los Angeles,CA,US,80216,Denver,CO,US,SCNN,Schneider National,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-06-19,1561.42,58.67,95.06,281.06,Globex Industries,Massive Dynamic,outbound
07102,Newark,NJ,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-NJ-Newark-TO-Dallas-TX-US-HS,1363,40.74,-74.17,32.78,-96.8,Hotshot,HS,2025-09-23,2045.2,147.63,128.05,368.14,Hooli Materials,Massive Dynamic,inbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,WERN,Werner Enterprises,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-08-19,1304.9,404.26,97.2,234.88,Hooli Materials,Tyrell Depot,outbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,WERN,Werner Enterprises,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2025-12-30,4083.38,301.83,256.01,735.01,Globex Industries,Northwind Retail,intercompany
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,SWFT,Swift Logistics,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2026-05-22,6368.76,0,375.76,1146.38,Hooli Materials,Tyrell Depot,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2026-02-05,6105.73,109.43,365.71,1099.03,Initech Supply,Massive Dynamic,inbound
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2026-02-24,3642.72,467.19,238.28,655.69,Soylent Goods,Tyrell Depot,intercompany
07102,Newark,NJ,US,90021,Los Angeles,CA,US,KNXX,Knight Transportation,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2026-06-09,5046.94,76.81,301.61,908.45,Initech Supply,Tyrell Depot,inbound
37210,Nashville,TN,US,60601,Chicago,IL,US,SCNN,Schneider National,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2026-06-06,703.19,103.15,46.65,126.57,Globex Industries,Pied Piper Warehousing,inbound
85034,Phoenix,AZ,US,75201,Dallas,TX,US,JBHT,J.B. Hunt Freight,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2026-04-24,1613.57,0,95.2,290.44,Hooli Materials,Massive Dynamic,outbound
33101,Miami,FL,US,85034,Phoenix,AZ,US,JBHT,J.B. Hunt Freight,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2025-06-25,4769.41,474.61,305.13,858.49,Initech Supply,Pied Piper Warehousing,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,KNXX,Knight Transportation,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2025-10-10,1775.35,235.92,116.54,319.56,Umbrella Foods,Northwind Retail,third party
75201,Dallas,TX,US,60601,Chicago,IL,US,PAMT,PAM Transport,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2026-04-22,1689.85,0,99.7,304.17,Globex Industries,Gekko Wholesale,inbound
64120,Kansas City,MO,US,75201,Dallas,TX,US,USXP,US Xpress,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2025-09-01,1108.45,322.3,81.51,199.52,Initech Supply,Gekko Wholesale,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,JBHT,J.B. Hunt Freight,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2025-10-10,7321.13,0,431.95,1317.8,Acme Manufacturing,Northwind Retail,inbound
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,USXP,US Xpress,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-09-29,3077.01,0,181.54,553.86,Wayne Distribution,Gekko Wholesale,inbound
37210,Nashville,TN,US,60601,Chicago,IL,US,CRST,CRST Carriers,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2026-01-21,867.01,319.78,67.14,156.06,Acme Manufacturing,Cyberdyne Stores,intercompany
80216,Denver,CO,US,07102,Newark,NJ,US,PAMT,PAM Transport,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2026-04-04,4652.56,375.31,293.27,837.46,Globex Industries,Tyrell Depot,third party
07102,Newark,NJ,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2026-04-11,9256.34,0,546.12,1666.14,Stark Components,Wonka Markets,third party
64120,Kansas City,MO,US,75201,Dallas,TX,US,WERN,Werner Enterprises,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2025-07-11,851.7,0,50.25,153.31,Soylent Goods,Tyrell Depot,intercompany
98108,Seattle,WA,US,90021,Los Angeles,CA,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2025-11-04,2333.39,0,137.67,420.01,Initech Supply,Massive Dynamic,outbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,USXP,US Xpress,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2026-01-15,5422.59,0,319.93,976.07,Initech Supply,Northwind Retail,intercompany
07102,Newark,NJ,US,90021,Los Angeles,CA,US,SCNN,Schneider National,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2025-12-23,4496.5,143.86,272.49,809.37,Initech Supply,Vandelay Imports,outbound
80216,Denver,CO,US,33101,Miami,FL,US,CRST,CRST Carriers,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2025-07-16,4763.03,205.01,291.27,857.34,Globex Industries,Tyrell Depot,third party
98108,Seattle,WA,US,85034,Phoenix,AZ,US,JBHT,J.B. Hunt Freight,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-09-14,2724.16,0,160.73,490.35,Wayne Distribution,Northwind Retail,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,JBHT,J.B. Hunt Freight,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2025-12-07,5158.46,0,304.35,928.52,Hooli Materials,Tyrell Depot,intercompany
98108,Seattle,WA,US,85034,Phoenix,AZ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-12-19,2581.06,0,152.28,464.59,Acme Manufacturing,Gekko Wholesale,inbound
07102,Newark,NJ,US,75201,Dallas,TX,US,CRST,CRST Carriers,US-NJ-Newark-TO-Dallas-TX-US-HS,1363,40.74,-74.17,32.78,-96.8,Hotshot,HS,2026-05-13,2607.5,443.13,176,469.35,Stark Components,Cyberdyne Stores,intercompany
98108,Seattle,WA,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2026-02-14,2316.03,0,136.65,416.89,Wayne Distribution,Massive Dynamic,third party
75201,Dallas,TX,US,64120,Kansas City,MO,US,KNXX,Knight Transportation,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2025-06-19,859.74,0,50.72,154.75,Globex Industries,Cyberdyne Stores,inbound
37210,Nashville,TN,US,85034,Phoenix,AZ,US,PAMT,PAM Transport,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2025-12-18,3462.78,364.16,222.51,623.3,Globex Industries,Massive Dynamic,third party
80216,Denver,CO,US,60601,Chicago,IL,US,WERN,Werner Enterprises,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-04-14,2821.15,435.07,188.2,507.81,Soylent Goods,Vandelay Imports,inbound
37210,Nashville,TN,US,85034,Phoenix,AZ,US,SWFT,Swift Logistics,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2026-01-19,3115.52,0,183.82,560.79,Hooli Materials,Pied Piper Warehousing,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,KNXX,Knight Transportation,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2025-09-22,1850.94,172.26,117.82,333.17,Soylent Goods,Vandelay Imports,inbound
80216,Denver,CO,US,33101,Miami,FL,US,CRST,CRST Carriers,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2025-11-22,7532.93,429.12,465.9,1355.93,Hooli Materials,Pied Piper Warehousing,inbound
80216,Denver,CO,US,33101,Miami,FL,US,USXP,US Xpress,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2025-08-19,2484.12,324.07,162.77,447.14,Hooli Materials,Northwind Retail,inbound
80216,Denver,CO,US,33101,Miami,FL,US,CRST,CRST Carriers,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2025-11-23,2661.16,436.58,178.84,479.01,Globex Industries,Cyberdyne Stores,third party
98108,Seattle,WA,US,07102,Newark,NJ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2026-04-06,5530.56,279.02,340.25,995.5,Acme Manufacturing,Gekko Wholesale,third party
75201,Dallas,TX,US,64120,Kansas City,MO,US,SWFT,Swift Logistics,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-04-05,924.65,97.41,59.43,166.44,Umbrella Foods,Cyberdyne Stores,third party
98108,Seattle,WA,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-11-21,2437.07,0,143.79,438.67,Globex Industries,Tyrell Depot,intercompany
07102,Newark,NJ,US,90021,Los Angeles,CA,US,CRST,CRST Carriers,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2025-08-14,4236.4,74.43,253.67,762.55,Soylent Goods,Northwind Retail,third party
07102,Newark,NJ,US,75201,Dallas,TX,US,CRST,CRST Carriers,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2026-05-25,3745.4,401.63,241.06,674.17,Initech Supply,Gekko Wholesale,third party
07102,Newark,NJ,US,75201,Dallas,TX,US,WERN,Werner Enterprises,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2025-11-29,4350.37,114.2,262.38,783.07,Wayne Distribution,Vandelay Imports,third party
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,SCNN,Schneider National,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-08-11,3031.78,0,178.88,545.72,Globex Industries,Pied Piper Warehousing,third party
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,SCNN,Schneider National,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-07-20,7107.74,0,419.36,1279.39,Acme Manufacturing,Tyrell Depot,intercompany
43215,Columbus,OH,US,33101,Miami,FL,US,USXP,US Xpress,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-10-20,1816.33,0,107.16,326.94,Initech Supply,Massive Dynamic,inbound
80216,Denver,CO,US,37210,Nashville,TN,US,WERN,Werner Enterprises,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2026-02-28,1376.31,285.17,95.46,247.74,Hooli Materials,Northwind Retail,outbound
98108,Seattle,WA,US,07102,Newark,NJ,US,USXP,US Xpress,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-01-04,6111.83,117.12,366.45,1100.13,Hooli Materials,Cyberdyne Stores,intercompany
80216,Denver,CO,US,33101,Miami,FL,US,USXP,US Xpress,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2026-05-18,5048.18,338.83,314.78,908.67,Stark Components,Tyrell Depot,inbound
75201,Dallas,TX,US,64120,Kansas City,MO,US,CRST,CRST Carriers,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2025-10-28,818.26,0,48.28,147.29,Stark Components,Massive Dynamic,third party
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,SCNN,Schneider National,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2025-06-30,3555.21,155.36,217.53,639.94,Initech Supply,Gekko Wholesale,intercompany
98108,Seattle,WA,US,85034,Phoenix,AZ,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-12-02,2383.23,0,140.61,428.98,Umbrella Foods,Tyrell Depot,third party
